ops/2026-08-02-yandex-mssql-restore-youdo.md	~/ai/companies/youdo/knowledge/log/2026-08-02-mssql-yandex-mssql-restore-youdo.md	mssql	verified	translated from Russian; source mentions that the dba_automation password was disclosed in chat output but contains no value; recipe written at ~/ai/general/knowledge/mssql/restore-procedure-drops-db-before-verifying-backup.md
ops/2026-08-03-ssh-192.168.50.17-connection-reset.md	~/ai/companies/youdo/knowledge/log/2026-08-03-android-farm-ssh-192-168-50-17-connection-reset.md	android-farm	verified	translated from Russian; SYSTEM DEVIATION: coordinator suggested workstation but the host M-K0052 (192.168.50.17) is an Android farm machine (emulator_1 service, TightVNC, Kazan office subnet), so android-farm was used; recipe written at ~/ai/general/knowledge/linux/ssh-kex-connection-reset-hung-nvme-storage.md
ops/2026-08-13-local-ansible-update.md	~/ai/companies/youdo/knowledge/log/2026-08-13-workstation-local-ansible-update.md	workstation	verified	translated from Russian; second half is a zabbix-agent2 rollout on android farm hosts M-K0057/M-K0058, kept in the same entry; recipe written at ~/ai/general/knowledge/ansible/get-url-customhttpsconnection-no-attribute-cert-file.md; also linked existing recipe zabbix/passive-agent-behind-nat-server-allowlist.md (written by another batch)
ops/elasticsearch/msk3-elastic-cls02-restart-2026-07-31.md	~/ai/companies/youdo/knowledge/log/2026-07-31-elasticsearch-msk3-elastic-cls02-restart.md	elasticsearch	verified	log entry; English source; recipe written at ~/ai/general/knowledge/elasticsearch/java-heap-oom-vs-docker-oomkilled.md
ops/postgresql/pg-b2b-test-10.16.26.27-data-space-2026-06-23.md	~/ai/companies/youdo/knowledge/log/2026-06-23-postgresql-pg-b2b-test-10-16-26-27-data-space.md	postgresql	verified	log entry; English source
ops/sc-except01/mssql-unavailable-2026-06-13.md	~/ai/companies/youdo/knowledge/log/2026-06-13-sc-except-mssql-unavailable.md	sc-except	verified	log entry; English source; ~/.codex/.env -> ~/ai/current/.env (SC_EXCEPT01_MSSQL_SA_PASSWORD, value not in source); recipe written at ~/ai/general/knowledge/mssql/linux-crash-vma-exhaustion-vm-max-map-count.md
ops/sc-mta-01-postfix.md	~/ai/companies/youdo/knowledge/systems/mail/sc-mta-01-postfix.md	mail	verified	translated from Russian; host map plus the 2026-08-12 queue incident kept in one living doc; checked = 2026-08-12 (date in content, no date in filename)
ops/youdo-ai-rp/2026-06-03-rp.md	~/ai/companies/youdo/knowledge/log/2026-06-03-rp-report-generation.md	rp	verified	log entry; English source; slug from the H1 title because the filename slug is only the system name
ops/youdo-ai-rp/2026-06-04-rp.md	~/ai/companies/youdo/knowledge/log/2026-06-04-rp-report-generation.md	rp	verified	log entry; English source; slug from the H1 title because the filename slug is only the system name
youdo-ai/reports.md	~/ai/companies/youdo/knowledge/log/2026-07-22-rp-devops-sprint-185-reports.md	rp	verified	log entry; English source; date from content (2026-07-22); source had no H1, title created from the section heading
RECIPE	~/ai/general/knowledge/strongswan/windows-ikev2-aborts-before-eap-incomplete-ca-chain.md
RECIPE	~/ai/general/knowledge/linux/ssh-kex-connection-reset-hung-nvme-storage.md
RECIPE	~/ai/general/knowledge/mssql/linux-crash-vma-exhaustion-vm-max-map-count.md
RECIPE	~/ai/general/knowledge/linux/apt-release-file-expired-after-debian-lts-end.md
RECIPE	~/ai/general/knowledge/ansible/get-url-customhttpsconnection-no-attribute-cert-file.md
RECIPE	~/ai/general/knowledge/mssql/restore-procedure-drops-db-before-verifying-backup.md
RECIPE	~/ai/general/knowledge/elasticsearch/java-heap-oom-vs-docker-oomkilled.md
