knowledge/ops/2026-09-03-devops-832-tochka-dev-autotests-prepared.md	~/ai/companies/youdo/knowledge/log/2026-09-03-dev-deployment-devops-832-tochka-dev-autotests-prepared.md	dev-deployment	verified	large; contains dated runtime sections through 2026-09-04; recipe written at general/knowledge/gitlab-ci/manual-job-with-needs-stays-created.md
knowledge/ops/2026-09-03-youdo-business-dev-deploy-pipeline-137949.md	~/ai/companies/youdo/knowledge/log/2026-09-03-dev-deployment-youdo-business-dev-deploy-pipeline-137949.md	dev-deployment	verified	knowledge/dev-deployment.md reference rewritten to systems/dev-deployment/overview.md
knowledge/ops/2026-09-04-devops-832-billing-autotests-prepared.md	~/ai/companies/youdo/knowledge/log/2026-09-04-dev-deployment-devops-832-billing-autotests-prepared.md	dev-deployment	verified	-
knowledge/ops/2026-09-04-devops-832-handoff.md	~/ai/companies/youdo/knowledge/log/2026-09-04-dev-deployment-devops-832-handoff.md	dev-deployment	verified	trailing references to dev-deployment.md, dev-deployment-autotests.md and ops/ note rewritten to new paths
knowledge/plans/2026-09-03-devops-832-tochka-dev-autotests.md	~/ai/companies/youdo/knowledge/log/2026-09-03-dev-deployment-devops-832-tochka-dev-autotests.md	dev-deployment	hypothesis	plan document; its own status section records which phases were runtime-proven
ops/2026-08-30-dev-deploy-job-3100457-service-name.md	~/ai/companies/youdo/knowledge/log/2026-08-30-dev-deployment-deploy-job-3100457-service-name.md	dev-deployment	verified	slug shortened from dev-deploy-job-... to deploy-job-... to avoid dev-deployment-dev- redundancy
ops/2026-08-30-jenkins-test-142-migration-job-name-length.md	~/ai/companies/youdo/knowledge/log/2026-08-30-dev-deployment-jenkins-test-142-migration-job-name-length.md	dev-deployment	verified	recipe written at general/knowledge/k8s/job-name-exceeds-63-char-label-limit.md
ops/2026-08-31-dev-deploy-job-3100718-full-catalog-success.md	~/ai/companies/youdo/knowledge/log/2026-08-31-dev-deployment-deploy-job-3100718-full-catalog-success.md	dev-deployment	verified	slug shortened as above
ops/2026-09-01-dev-ingress-public-smoke.md	~/ai/companies/youdo/knowledge/log/2026-09-01-dev-deployment-ingress-public-smoke.md	dev-deployment	verified	slug: dropped leading dev- prefix
ops/2026-09-01-employee-web-root-500.md	~/ai/companies/youdo/knowledge/log/2026-09-01-dev-deployment-employee-web-root-500.md	dev-deployment	verified	recipe written at general/knowledge/dotnet/spa-dev-server-proxy-500-in-runtime-image.md
ops/2026-09-04-dev-deployment-jenkins-pod-race.md	~/ai/companies/youdo/knowledge/log/2026-09-04-dev-deployment-jenkins-pod-race.md	dev-deployment	verified	links to general/knowledge/k8s/post-rollout-pod-phase-check-false-failures.md
ops/2026-09-07-dev-deployment-tkb-autotests-preparation.md	~/ai/companies/youdo/knowledge/log/2026-09-07-dev-deployment-tkb-autotests-preparation.md	dev-deployment	verified	-
ops/2026-09-07-dev-deployment-tkb-pipeline-138093.md	~/ai/companies/youdo/knowledge/log/2026-09-07-dev-deployment-tkb-pipeline-138093.md	dev-deployment	verified	one Russian test assertion message kept verbatim as a quoted log string
RECIPE	~/ai/general/knowledge/nomad/job-revert-canary-manual-promotion.md
RECIPE	~/ai/general/knowledge/dotnet/spa-dev-server-proxy-500-in-runtime-image.md
RECIPE	~/ai/general/knowledge/dotnet/aspnet-container-default-port-8080-healthcheck.md (EXTENDED existing recipe with inverse "Permission denied on :80" case; not created by this batch)
RECIPE	~/ai/general/knowledge/postgresql/npgsql-authentication-method-not-supported-scram.md
RECIPE	~/ai/general/knowledge/k8s/postgres-pvc-lost-and-found-pgdata.md
RECIPE	~/ai/general/knowledge/k8s/job-name-exceeds-63-char-label-limit.md
RECIPE	~/ai/general/knowledge/k8s/dependent-env-var-expansion-order.md
RECIPE	~/ai/general/knowledge/k8s/post-rollout-pod-phase-check-false-failures.md
RECIPE	~/ai/general/knowledge/k8s/namespace-delete-then-recreate-race.md
RECIPE	~/ai/general/knowledge/helm/atomic-install-failure-leaves-hook-resources.md
RECIPE	~/ai/general/knowledge/gitlab-ci/manual-job-with-needs-stays-created.md
RECIPE	~/ai/general/knowledge/gitlab-ci/environment-name-job-only-variables.md
